id,cost
17404,12811.86718
17405,12813.05289
17406,12812.84998
17407,12811.76202
17408,12810.6564
17409,12809.61096
17410,12810.16423
17411,12808.67743
17412,12808.20123
17413,12806.15564
17414,12806.20799
17415,12805.77514
17416,12805.64244
17417,12808.60208
17418,12804.56282
17419,12802.47816
17420,12799.58815
17421,12799.56095
17422,12796.08697
17423,12798.56908
17424,12793.89278
17425,12793.07967
17426,12790.09594
17427,12787.68641
17428,12784.75735
17429,12779.27084
17430,12778.50546
17431,12778.48285
17432,12778.1348
17433,12768.11974
17434,12777.861
17435,12774.00815
17436,12776.24371
17437,12769.0562
17438,12767.98729
17439,12766.04182
17440,12766.90798
17441,12766.5236
17442,12764.51345
17443,12766.74113
17444,12764.54838
17445,12761.21059
17446,12761.28339
17447,12747.19927
17448,12889.59344
17449,12879.59335
17450,12879.02393
17451,12877.93157
17452,12877.05761
17453,12813.40941
17454,12810.96899
17455,12781.68619
17456,12732.83333
17457,12733.14013
17458,12720.38471
17459,12710.98146
17460,12698.63096
17461,12683.04212
17462,12589.48238
17463,12588.08805
17464,12756.20174
17465,12753.9324
17466,12752.21605
17467,12749.02898
17468,12749.14163
17469,12750.14656
17470,12744.0849
17471,12741.81322
17472,12742.44906
17473,12736.25825
17474,12737.16019
17475,12732.07042
17476,12727.13389
17477,12724.93398
17478,12723.3623
17479,12722.46968
17480,12723.02551
17481,12723.40516
17482,12716.39457
17483,12717.84275
17484,12716.482
17485,12714.90149
17486,12715.19393
17487,12711.65154
17488,12715.01129
17489,12710.28241
17490,12708.77374
17491,12703.19444
17492,12703.03344
17493,12701.68602
17494,12704.77408
17495,12701.23607
17496,12701.18972
17497,12701.64383
17498,12699.0706
17499,12692.25765
17500,12690.41008
17501,12686.13359
17502,12685.22252
17503,12684.7985
17504,12683.68438
17505,12681.57762
17506,12680.97242
17507,12677.28878
17508,12680.34707
17509,12676.9149
17510,12674.75648
17511,12675.6088
17512,12676.47441
17513,12672.78026
17514,12671.14037
17515,12673.17157
17516,12671.13965
17517,12669.98531
17518,12669.75651
17519,12669.69711
17520,12669.0158
17521,12668.65678
17522,12671.99137
17523,12671.47601
17524,12667.74128
17525,12667.54952
17526,12667.29645
17527,12669.80104
17528,12662.07951
17529,12664.5812
17530,12663.86641
17531,12659.51874
17532,12658.23946
17533,12658.09674
17534,12658.82947
17535,12655.69141
17536,12653.05191
17537,12652.62441
17538,12652.10484
17539,12650.81635
17540,12649.60901
17541,12647.26983
17542,12646.38895
17543,12645.19748
17544,12644.86075
17545,12643.05606
17546,12642.12887
17547,12640.36777
17548,12639.95188
17549,12638.4376
17550,12638.26013
17551,12632.04889
17552,12631.72706
17553,12630.86514
17554,12630.95741
17555,12630.14817
17556,12625.87402
17557,12629.99743
17558,12629.6794
17559,12628.79244
17560,12626.84703
17561,12627.80114
17562,12623.90815
17563,12621.77972
17564,12620.26077
17565,12619.03233
17566,12662.31461
17567,12611.54547
17568,12611.36981
17569,12608.60772
17570,12606.99961
17571,12604.00501
17572,12603.59471
17573,12603.33243
17574,12596.67876
17575,12595.60965
17576,12598.07011
17577,12592.29722
17578,12591.96304
17579,12587.02687
17580,12578.16088
17581,12587.16026
17582,12583.60694
17583,12563.83312
17584,12578.56025
17585,12577.42238
17586,12573.32281
17587,12573.10948
17588,12574.93417
17589,12569.14229
17590,12569.23312
17591,12571.03023
17592,12566.64957
17593,12754.42066
17594,12704.4335
17595,12665.79413
17596,12629.51057
17597,12582.3928
17598,12546.40371
17599,12526.67626
17600,12523.51901
17601,12466.14746
17602,12444.04146
17603,12395.04376
17604,12376.05088
17605,12339.0233
17606,12566.25076
17607,12565.88494
17608,12565.19725
17609,12563.98722
17610,12563.53131
17611,12563.88831
17612,12564.18186
17613,12562.99721
17614,12561.90096
17615,12561.57871
17616,12558.4413
17617,12558.48326
17618,12555.89527
17619,12555.07961
17620,12527.77649
17621,12554.9604
17622,12553.59222
17623,12553.63963
17624,12551.55666
17625,12549.2136
17626,12547.20929
17627,12547.01818
17628,12547.39101
17629,12547.67605
17630,12544.85875
17631,12547.22015
17632,12542.05566
17633,12534.09128
17634,12540.06604
17635,12538.01044
17636,12534.22729
17637,12534.95553
17638,12535.41551
17639,12532.39938
17640,12532.30945
17641,12532.1978
17642,12530.86068
17643,12530.31839
17644,12529.95544
17645,12529.56497
17646,12529.12226
17647,12522.58219
17648,12529.65064
17649,12528.53732
17650,12528.07682
17651,12526.63259
17652,12524.76118
17653,12524.73691
17654,12523.91831
17655,12519.28956
17656,12518.76031
17657,12518.2545
17658,12515.78126
17659,12513.8436
17660,12514.20262
17661,12511.93456
17662,12506.84625
17663,12505.41232
17664,12504.68095
17665,12503.29282
17666,12502.61398
17667,12500.67702
17668,12496.74505
17669,12496.98658
17670,12499.65579
17671,12496.58936
17672,12495.6605
17673,12493.21655
17674,12495.18507
17675,12489.53142
17676,12488.86071
17677,12486.78302
17678,12488.60633
17679,12486.61482
17680,12487.90519
17681,12484.68373
17682,12483.74284
17683,12486.71972
17684,12482.23665
17685,12481.62297
17686,12479.94545
17687,12481.22238
17688,12480.48007
17689,12478.49419
17690,12480.56778
17691,12477.10572
17692,12477.76458
17693,12474.05073
17694,12472.83616
17695,12478.40878
17696,12473.20559
17697,12475.4923
17698,12469.70708
17699,12469.69298
17700,12468.70546
17701,12468.73286
17702,12469.71418
17703,12463.06908
17704,12462.6926
17705,12462.47991
17706,12462.93259
17707,12458.73821
17708,12431.51509
17709,12451.39425
17710,12450.51413
17711,12453.64569
17712,12450.7967
17713,12450.39815
17714,12443.73563
17715,12442.72899
17716,12441.48765
17717,12443.15006
17718,12440.67247
17719,12440.00799
17720,12440.13052
17721,12437.37017
17722,12437.19359
17723,12434.32462
17724,12434.09513
17725,12434.6577
17726,12437.32695
17727,12431.23519
17728,12429.53585
17729,12426.88858
17730,12428.10944
17731,12425.82031
17732,12426.51071
17733,12426.32915
17734,12425.17591
17735,12424.46067
17736,12403.42395
17737,12403.71402
17738,12421.6656
17739,12420.72128
17740,12420.68614
17741,12424.59422
17742,12419.13297
17743,12417.25213
17744,12419.26321
17745,12415.5879
17746,12414.85984
17747,12414.13331
17748,12414.89129
17749,12412.87129
17750,12412.34947
17751,12415.32911
17752,12410.73951
17753,12409.1215
17754,12410.43109
17755,12409.00421
17756,12407.84467
17757,12411.81855
17758,12405.34439
17759,12403.3824
17760,12402.8956
17761,12402.71639
17762,12400.93681
17763,12401.24046
17764,12399.07976
17765,12397.41306
17766,12396.88036
17767,12395.79412
17768,12397.88966
17769,12396.64551
17770,12391.96486
17771,12393.36512
17772,12391.73553
17773,12389.67332
17774,12387.21254
17775,12406.72784
17776,12387.80327
17777,12384.28678
17778,12386.49906
17779,12382.64161
17780,12382.1927
17781,12381.29632
17782,12382.03663
17783,12381.12317
17784,12380.83109
17785,12382.38709
17786,12379.87206
17787,12378.91389
17788,12377.72151
17789,12371.21099
17790,12374.24864
17791,12374.87055
17792,12373.80162
17793,12373.30741
17794,12372.793
17795,12373.79302
17796,12371.89498
17797,12374.61141
17798,12370.60161
17799,12370.54286
17800,12372.30857
17801,12366.93365
17802,12366.95947
17803,12367.57354
17804,12365.29574
17805,12365.27768
17806,12365.12584
17807,12361.87239
17808,12358.68604
17809,12358.17059
17810,12356.79573
17811,12356.95802
17812,12356.91994
17813,12356.39162
17814,12355.20268
17815,12353.95803
17816,12355.5424
17817,12347.81975
17818,12347.76686
17819,12349.14355
17820,12346.15592
17821,12345.68257
17822,12345.70996
17823,12341.74183
17824,12343.22997
17825,12343.41014
17826,12342.04343
17827,12341.86931
17828,12341.8109
17829,12341.3558
17830,12338.40643
17831,12338.17208
17832,12335.09339
17833,12334.13408
17834,12333.22924
17835,12329.94939
17836,12333.19599
17837,12327.0892
17838,12325.55692
17839,12325.20294
17840,12543.57907
17841,12535.67722
17842,12421.44057
17843,12360.39696
17844,12356.44069
17845,12341.12145
17846,12203.57688
17847,12164.50915
17848,12321.1946
17849,12287.9698
17850,12234.3978
17851,12220.13396
17852,12210.27987
17853,12196.73339
17854,12164.11885
17855,12162.95445
17856,12151.17307
17857,12151.13419
17858,12150.28192
17859,12138.20181
17860,12135.73858
17861,12123.29581
17862,12121.45794
17863,12323.58017
17864,12324.33416
17865,12319.64283
17866,12316.05315
17867,12316.00456
17868,12315.50302
17869,12316.34467
17870,12315.58038
17871,12311.21825
17872,12313.38089
17873,12309.97977
17874,12312.12089
17875,12305.34751
17876,12306.16609
17877,12305.78058
17878,12304.98883
17879,12304.52429
17880,12306.22105
17881,12300.28339
17882,12297.5423
17883,12298.78693
17884,12297.46035
17885,12299.80666
17886,12296.58488
17887,12296.16347
17888,12299.95074
17889,12291.44629
17890,12294.55188
17891,12295.472
17892,12295.98163
17893,12288.47427
17894,12288.46086
17895,12272.17151
17896,12282.16443
17897,12280.21547
17898,12279.76491
17899,12279.3907
17900,12281.58328
17901,12279.08623
17902,12278.68481
17903,12278.34158
17904,12273.52399
17905,12272.90492
17906,12272.04631
17907,12271.86236
17908,12269.44105
17909,12267.52114
17910,12264.47875
17911,12263.52403
17912,12263.58591
17913,12261.7108
17914,12261.25662
17915,12263.40078
17916,12260.09211
17917,12259.36497
17918,12259.85992
17919,12256.61848
17920,12257.63834
17921,12256.17277
17922,12255.42699
17923,12255.08846
17924,12252.47101
17925,12250.98443
17926,12249.89354
17927,12250.41914
17928,12247.37182
17929,12245.24429
17930,12245.52835
17931,12244.50713
17932,12244.52589
17933,12246.61445
17934,12245.56331
17935,12242.4402
17936,12237.76823
17937,12237.60836
17938,12239.13885
17939,12235.75721
17940,12232.58881
17941,12237.26992
17942,12230.89483
17943,12229.80643
17944,12227.86643
17945,12225.57144
17946,12225.68366
17947,12219.31572
17948,12220.98563
17949,12221.29309
17950,12220.06439
17951,12219.5554
17952,12222.83102
17953,12222.8188
17954,12222.85952
17955,12214.14117
17956,12213.29663
17957,12211.22562
17958,12211.69113
17959,12207.98497
17960,12207.05001
17961,12205.77341
17962,12205.36076
17963,12205.87967
17964,12206.10697
17965,12207.17019
17966,12201.2994
17967,12199.95979
17968,12199.65886
17969,12203.43526
17970,12198.73135
17971,12196.9454
17972,12196.87135
17973,12197.72826
17974,12194.3737
17975,12241.09299
17976,12191.563
17977,12190.97126
17978,12193.01649
17979,12190.74291
17980,12191.63301
17981,12188.16377
17982,12187.91693
17983,12188.88417
17984,12186.16136
17985,12185.51834
17986,12184.97617
17987,12186.39929
17988,12184.17899
17989,12196.61616
17990,12181.42483
17991,12184.64458
17992,12180.53532
17993,12176.92561
17994,12175.76024
17995,12175.92665
17996,12172.81662
17997,12172.68153
17998,12170.51484
17999,12170.9311
18000,12170.05977
18001,12256.47719
18002,12167.44399
18003,12166.3948
18004,12165.186
18005,12165.09024
18006,12163.4995
18007,12162.72028
18008,12165.28438
18009,12161.64731
18010,12164.90119
18011,12160.88301
18012,12157.68516
18013,12163.02482
18014,12161.96001
18015,12159.29224
18016,12157.47879
18017,12156.48285
18018,12156.75211
18019,12156.33542
18020,12155.78203
18021,12159.11138
18022,12153.42245
18023,12156.35942
18024,12153.47827
18025,12153.8286
18026,12153.3231
18027,12152.93024
18028,12152.14281
18029,12156.08884
18030,12150.70261
18031,12150.83815
18032,12147.49947
18033,12147.44212
18034,12149.54009
18035,12147.26626
18036,12149.32264
18037,12146.59801
18038,12144.88371
18039,12145.04806
18040,12143.04619
18041,12094.94578
18042,12142.04678
18043,12141.67113
18044,12141.50033
18045,12140.66208
18046,12140.97195
18047,12137.76249
18048,12141.08168
18049,12138.0563
18050,12140.73409
18051,12139.14239
18052,12138.95264
18053,12138.76677
18054,12137.05351
18055,12137.18387
18056,12137.54918
18057,12136.57283
18058,12139.17666
18059,12136.22355
18060,12138.47402
18061,12134.84397
18062,12134.38382
18063,12133.61996
18064,12136.2047
18065,12134.6338
18066,12134.92132
18067,12133.10125
18068,12137.14048
18069,12131.6645
18070,12130.63893
18071,12132.91791
18072,12130.00042
18073,12130.39249
18074,12128.98231
18075,12133.77612
18076,12129.53338
18077,12127.62003
18078,12127.75125
18079,12126.40265
18080,12164.55682
18081,12127.17169
18082,12124.49162
18083,12124.98855
18084,12124.02797
18085,12124.31051
18086,12123.05981
18087,12123.01936
18088,12121.51732
18089,12121.24901
18090,12121.98196
18091,12118.1647
18092,12117.92215
18093,12118.55348
18094,12117.49397
18095,12110.80095
18096,12114.19574
18097,12116.93634
18098,12111.08298
18099,12111.19759
18100,12110.81571
18101,12113.41344
18102,12109.47712
18103,12109.4711
18104,12109.24012
18105,12108.93632
18106,12107.88332
18107,12107.58416
18108,12106.67981
18109,12106.22067
18110,12105.23523
18111,12104.59398
18112,12106.67104
18113,12105.80117
18114,12100.83489
18115,12103.40911
18116,12100.14361
18117,12099.1165
18118,12090.55595
18119,12095.58158
18120,12097.18499
18121,12092.71122
18122,12092.31291
18123,12079.4689
18124,12093.70028
18125,12090.0254
18126,12089.69516
18127,12080.69104
18128,12090.41884
18129,12155.77867
18130,12135.16915
18131,12130.95535
18132,12087.59243
18133,12089.50266
18134,12084.48008
18135,12068.82715
18136,12011.71531
18137,11890.00837
18138,11841.17459
18139,12089.54946
18140,12087.01333
18141,12083.70696
18142,12084.17996
18143,12082.43694
18144,12081.67383
18145,12083.51415
18146,12080.58687
18147,12079.77647
18148,12080.54414
18149,12079.83761
18150,12076.80517
18151,12077.68443
18152,12077.42454
18153,12076.86781
18154,12074.07749
18155,12078.17529
18156,12072.82205
18157,12072.39064
18158,12070.55307
18159,12068.04802
18160,12066.70567
18161,12066.85879
18162,12063.87026
18163,12063.95288
18164,12063.68855
18165,12053.77943
18166,12061.63626
18167,12058.2765
18168,12057.06086
18169,12056.25196
18170,12057.08053
18171,12054.91517
18172,12054.35753
18173,12057.3623
18174,12055.6978
18175,12052.47819
18176,12051.58116
18177,12048.5676
18178,12047.83123
18179,12050.7548
18180,12045.76173
18181,12044.5555
18182,12044.45135
18183,12042.1383
18184,12049.22467
18185,12042.21141
18186,12044.04232
18187,12037.48469
18188,12039.65015
18189,12036.56463
18190,12041.04177
18191,12039.24182
18192,12037.97373
18193,12034.45516
18194,12033.30049
18195,12033.88193
18196,12028.96909
18197,12027.29438
18198,12026.42
18199,12023.77695
18200,12022.74447
18201,12023.1103
18202,12020.97729
18203,12021.50877
18204,12019.35244
18205,12017.65038
18206,12016.87439
18207,12016.81937
18208,12016.04749
18209,12016.17946
18210,12014.94955
18211,12013.91077
18212,12014.72812
18213,12012.43778
18214,12012.1642
18215,12010.10291
18216,12008.92232
18217,12011.96844
18218,12007.59375
18219,12008.70646
18220,12008.61187
18221,12008.01066
18222,12006.84476
18223,12006.8351
18224,11963.55082
18225,12004.39176
18226,12003.54969
18227,12001.86491
18228,12001.52339
18229,12001.51398
18230,12001.50761
18231,12001.51721
18232,11999.98257
18233,12000.42098
18234,12003.86034
18235,11999.52226
18236,11999.02169
18237,11994.58801
18238,11994.50796
18239,11994.47038
18240,11992.71738
18241,11991.05946
18242,11990.05062
18243,11989.29655
18244,11990.91422
18245,11988.20923
18246,11988.71602
18247,11984.23786
18248,11982.25652
18249,11981.71788
18250,11981.82021
18251,11981.67016
18252,11979.97191
18253,11979.24885
18254,11981.10522
18255,11978.58702
18256,11977.40547
18257,11976.99245
18258,11979.4488
18259,11977.35748
18260,11975.52869
18261,11975.43656
18262,11973.99829
18263,11972.0788
18264,11971.80645
18265,11974.2888
18266,11969.5356
18267,11968.28523
18268,11968.32779
18269,11966.27006
18270,11966.22985
18271,11957.19973
18272,11962.92687
18273,11961.17741
18274,11959.01067
18275,11957.62102
18276,11957.40008
18277,11948.82398
18278,11948.99825
18279,11943.82166
18280,11942.51881
18281,11940.31976
18282,11937.6346
18283,11937.42692
18284,11936.80547
18285,11936.13219
18286,11936.1501
18287,11934.62319
18288,11932.75621
18289,11933.80196
18290,11931.4426
18291,11930.58781
18292,11929.69038
18293,11925.47491
18294,11924.7229
18295,11923.51722
18296,11940.54285
18297,11917.93933
18298,11922.55106
18299,11914.81586
18300,11915.14754
18301,11914.14591
18302,11914.05975
18303,11911.49292
18304,11912.12109
18305,11911.6216
18306,11907.63176
18307,11907.27031
18308,11906.63066
18309,11906.0795
18310,11965.70815
18311,11903.61704
18312,11901.04586
18313,11899.26931
18314,11898.9923
18315,11897.59642
18316,11895.79183
18317,11897.41699
18318,11895.50301
18319,11893.9187
18320,11890.0578
18321,11889.43743
18322,11887.71526
18323,11883.33822
18324,11879.44972
18325,11877.01213
18326,11877.01672
18327,11875.25131
18328,11875.62833
18329,11877.44288
18330,11873.42047
18331,11872.34972
18332,11872.57805
18333,11861.1677
18334,11874.17549
18335,11871.71725
18336,11866.18129
18337,11869.48577
18338,11866.68582
18339,11864.14347
18340,11862.1882
18341,11861.3328
18342,11859.9698
18343,11856.89816
18344,11859.58429
18345,11857.00526
18346,11852.66439
18347,11851.88462
18348,11854.89434
18349,11850.12752
18350,11848.49271
18351,11847.41228
18352,11848.04679
18353,11844.57978
18354,11843.9798
18355,11844.06744
18356,11844.62499
18357,11839.11154
18358,11835.82178
18359,12067.73122
18360,11951.69202
18361,11915.42576
18362,11901.8736
18363,11866.46282
18364,11862.99222
18365,11855.13961
18366,11865.18599
18367,11824.04769
18368,11810.45829
18369,11763.28867
18370,11756.6499
18371,11730.53572
18372,11688.65226
18373,11626.21614
18374,11589.45982
18375,11585.88017
18376,11750.45687
18377,11833.8195
18378,11832.48021
18379,11833.00662
18380,11831.44019
18381,11829.5151
18382,11827.46772
18383,11823.89799
18384,11820.5444
18385,11815.53959
18386,11818.84709
18387,11812.23209
18388,11834.43035
18389,11809.59428
18390,11808.91233
18391,11807.84511
18392,11807.1104
18393,11805.62576
18394,11805.19011
18395,11800.7733
18396,11802.25711
18397,11804.22687
18398,11800.69125
18399,11806.23134
18400,11795.41691
18401,11799.26761
18402,11794.5509
18403,11797.74559
18404,11791.68814
18405,11792.93309
18406,11796.45463
18407,11786.31846
18408,11785.16267
18409,11782.54123
18410,11782.21369
18411,11782.30202
18412,11780.44595
18413,11776.33095
18414,11774.25818
18415,11774.92217
18416,11772.92809
18417,11772.87006
18418,11772.00058
18419,11769.01361
18420,11767.48545
18421,11758.52999
18422,11763.88428
18423,11766.37811
18424,11762.36195
18425,11761.64181
18426,11759.81491
18427,11758.3975
18428,11750.73597
18429,11748.92777
18430,11748.51126
18431,11747.11311
18432,11750.4196
18433,11749.91229
18434,11746.43575
18435,11745.86967
18436,11742.0947
18437,11739.60698
18438,11742.13474
18439,11738.29457
18440,11735.83664
18441,11732.44546
18442,11732.99483
18443,11730.96615
18444,11730.49643
18445,11729.27716
18446,11728.56533
18447,11728.27342
18448,11731.6248
18449,11724.63705
18450,11723.27256
18451,11723.49823
18452,11720.12743
18453,11721.84778
18454,11717.43515
18455,11716.55654
18456,11715.69172
18457,11713.36219
18458,11714.24013
18459,11714.27419
18460,11710.34182
18461,11710.39774
18462,11706.26048
18463,11705.88136
18464,11703.56544
18465,11703.19056
18466,11702.65432
18467,11701.70637
18468,11703.27425
18469,11699.66371
18470,11699.17513
18471,11696.68735
18472,11695.27907
18473,11694.45327
18474,11696.71964
18475,11692.22401
18476,11692.02698
18477,11689.96475
18478,11687.50342
18479,11684.7188
18480,11688.06804
18481,11679.72513
18482,11679.443
18483,11680.85859
18484,11677.52576
18485,11672.28823
18486,11671.65543
18487,11673.26645
18488,11673.78508
18489,11669.06584
18490,11666.9769
18491,11672.20722
18492,11663.77166
18493,11662.0069
18494,11660.25885
18495,11660.52348
18496,11655.77877
18497,11658.62225
18498,11655.31865
18499,11654.30662
18500,11653.07806
18501,11653.29771
18502,11652.28176
18503,11649.41175
18504,11647.7572
18505,11644.66718
18506,11642.68128
18507,11642.28345
18508,11642.97236
18509,11641.34714
18510,11642.04867
18511,11640.6366
18512,11642.01291
18513,11636.04687
18514,11638.21454
18515,11633.02186
18516,11634.22329
18517,11628.41111
18518,11629.4458
18519,11628.28385
18520,11626.0737
18521,11624.9257
18522,11624.0295
18523,11623.68535
18524,11622.71357
18525,11622.66724
18526,11620.81648
18527,11619.0787
18528,11620.77969
18529,11617.47975
18530,11602.15034
18531,11620.83483
18532,11615.35599
18533,11612.24046
18534,11612.56198
18535,11614.7342
18536,11611.28592
18537,11611.07545
18538,11612.68054
18539,11611.54421
18540,11613.45564
18541,11604.39047
18542,11606.7826
18543,11601.69071
18544,11600.3221
18545,11601.9175
18546,11599.62333
18547,11603.47059
18548,11593.96925
18549,11596.65334
18550,11587.3332
18551,11588.66826
18552,11588.26257
18553,11587.6613
18554,11585.94406
18555,11586.96885
18556,11584.03177
18557,11585.92544
18558,11580.85244
18559,11584.88332
18560,11578.91543
18561,11578.83506
18562,11592.49596
18563,11581.51974
18564,11819.71331
18565,11799.02357
18566,11800.05533
18567,11778.4377
18568,11757.1764
18569,11727.8628
18570,11715.42456
18571,11691.11762
18572,11681.51335
18573,11655.7398
18574,11618.57951
18575,11527.63128
18576,11516.12446
18577,11515.9807
18578,11515.5927
18579,11488.64038
18580,11430.62108
18581,11253.6807
18582,11578.45391
18583,11578.09144
18584,11575.54575
18585,11568.51143
18586,11576.7797
18587,11573.55065
18588,11576.53731
18589,11590.16774
18590,11573.72786
18591,11573.08906
18592,11569.50278
18593,11571.77377
18594,11569.06813
18595,11572.94577
18596,11570.10822
18597,11566.80668
18598,11564.63077
18599,11561.83599
18600,11560.53279
18601,11560.09501
18602,11557.12643
18603,11555.97336
18604,11554.80146
18605,11554.39262
18606,11549.61852
18607,11551.71651
18608,11550.96593
18609,11547.58663
18610,11549.10414
18611,11546.77957
18612,11545.76195
18613,11549.4644
18614,11543.31661
18615,11543.57763
18616,11544.96277
18617,11542.70239
18618,11536.55351
18619,11534.37244
18620,11534.36589
18621,11467.59222
18622,11532.16762
18623,11531.18597
18624,11531.8387
18625,11529.54299
18626,11532.60297
18627,11527.89706
18628,11527.93143
18629,11531.93832
18630,11528.51026
18631,11525.12715
18632,11521.94285
18633,11522.2991
18634,11519.14329
18635,11517.62761
18636,11516.78355
18637,11517.1603
18638,11518.52333
18639,11513.29075
18640,11513.45648
18641,11511.92749
18642,11510.58737
18643,11505.20676
18644,11505.39795
18645,11508.11172
18646,11504.82059
18647,11504.21789
18648,11504.76873
18649,11502.83597
18650,11502.48825
18651,11501.355
18652,11497.8407
18653,11497.4812
18654,11491.48148
18655,11493.73248
18656,11496.95767
18657,11493.24252
18658,11476.39908
18659,11487.38284
18660,11484.36681
18661,11482.31413
18662,11479.53831
18663,11472.92859
18664,11472.21952
18665,11470.72768
18666,11470.21086
18667,11469.87999
18668,11469.03195
18669,11467.84711
18670,11467.56298
18671,11464.68031
18672,11464.42985
18673,11466.2857
18674,11464.39397
18675,11462.4975
18676,11461.72797
18677,11460.83936
18678,11460.19662
18679,11458.93928
18680,11461.12053
18681,11458.56563
18682,11458.57932
18683,11458.4228
18684,11456.63925
18685,11455.64381
18686,11457.83543
18687,11456.93905
18688,11439.96563
18689,11458.01342
18690,11451.71439
18691,11450.50617
18692,11449.16181
18693,11448.71427
18694,11448.17331
18695,11445.21724
18696,11441.29858
18697,11439.73359
18698,11439.095
18699,11442.44403
18700,11437.96589
18701,11436.17949
18702,11436.04937
18703,11433.47019
18704,11431.79695
18705,11432.50121
18706,11431.11206
18707,11424.04832
18708,11429.31027
18709,11432.32463
18710,11426.76935
18711,11426.8331
18712,11424.84641
18713,11421.492
18714,11420.23678
18715,11423.0722
18716,11418.57915
18717,11420.13844
18718,11478.0348
18719,11415.54291
18720,11413.72398
18721,11411.6073
18722,11413.1632
18723,11411.92455
18724,11419.86241
18725,11400.6092
18726,11411.00448
18727,11403.62783
18728,11402.01921
18729,11400.18351
18730,11398.84725
18731,11401.01658
18732,11398.10664
18733,11400.61395
18734,11388.25945
18735,11394.55538
18736,11395.06226
18737,11394.49203
18738,11391.8146
18739,11389.57032
18740,11407.45583
18741,11388.16875
18742,11390.0956
18743,11387.02099
18744,11386.29668
18745,11425.73797
18746,11385.45933
18747,11381.19248
18748,11379.7997
18749,11381.39205
18750,11378.16121
18751,11375.24347
18752,11375.94694
18753,11377.4858
18754,11369.18776
18755,11366.11096
18756,11366.09161
18757,11365.59778
18758,11363.48975
18759,11362.99582
18760,11359.37294
18761,11362.04924
18762,11358.79297
18763,11359.33224
18764,11356.56354
18765,11356.83804
18766,11354.16998
18767,11395.583
18768,11351.32687
18769,11351.16499
18770,11351.46739
18771,11350.10927
18772,11346.46109
18773,11348.33549
18774,11350.78323
18775,11348.0245
18776,11344.25635
18777,11305.29994
18778,11341.46297
18779,11342.3909
18780,11339.65801
18781,11337.70393
18782,11334.58994
18783,11337.25746
18784,11336.12412
18785,11333.26041
18786,11331.56497
18787,11332.47751
18788,11325.76748
18789,11322.69626
18790,11316.39818
18791,11321.82397
18792,11322.8104
18793,11319.83219
18794,11321.37839
18795,11326.74575
18796,11315.31477
18797,11317.86554
18798,11314.715
18799,11315.69009
18800,11251.21673
18801,11309.505
18802,11308.85665
18803,11303.80546
18804,11302.44565
18805,11302.2847
18806,11300.01347
18807,11299.14126
18808,11299.24728
18809,11299.01854
18810,11300.03316
18811,11297.67445
18812,11296.77244
18813,11296.37761
18814,11295.10341
18815,11297.49563
18816,11293.92678
18817,11290.72341
18818,11291.13033
18819,11287.67256
18820,11285.23415
18821,11284.50805
18822,11283.50657
18823,11281.9432
18824,11281.46338
18825,11280.36198
18826,11277.98654
18827,11276.90049
18828,11273.77604
18829,11276.09001
18830,11273.2536
18831,11274.99162
18832,11271.66022
18833,11270.36731
18834,11269.94305
18835,11270.58245
18836,11269.16279
18837,11268.33346
18838,11267.0665
18839,11267.0106
18840,11267.06482
18841,11267.55419
18842,11265.59274
18843,11263.26113
18844,11260.79559
18845,11259.89415
18846,11249.7856
18847,11256.71872
18848,11254.30093
18849,11254.23425
18850,11251.12192
18851,11253.05142
18852,11252.97577
18853,11253.18228
18854,11253.09888
18855,11247.05587
18856,11247.47697
18857,11244.67231
18858,11241.91912
18859,11240.84545
18860,11238.49936
18861,11237.84557
18862,11240.5241
18863,11239.56321
18864,11237.82925
18865,11234.58691
18866,11236.16173
18867,11230.87546
18868,11230.36498
18869,11226.6842
18870,11232.00632
18871,11224.91669
18872,11274.82245
18873,11226.08503
18874,11219.82587
18875,11222.61428
18876,11220.11905
18877,11216.7721
18878,11157.02488
18879,11227.90213
18880,11216.54023
18881,11213.16117
18882,11210.66559
18883,11208.84906
18884,11208.74861
18885,11205.11942
18886,11204.92285
18887,11204.24677
18888,11205.27906
18889,11202.58105
18890,11202.35224
18891,11202.87181
18892,11201.74278
18893,11200.44314
18894,11199.78155
18895,11196.46483
18896,11555.54966
18897,11552.1643
18898,11502.00519
18899,11494.48135
18900,11305.13299
18901,11271.45527
18902,11227.19159
18903,11206.99635
18904,11207.48355
18905,11181.4089
18906,11115.69485
18907,11087.07266
18908,11039.07951
18909,11008.58594
18910,10988.24639
18911,10988.4632
18912,10974.09401
18913,10972.06566
18914,10963.1166
18915,10930.82995
18916,10898.602
18917,10875.06044
18918,11198.34971
18919,11195.60262
18920,11196.44121
18921,11198.17386
18922,11192.2197
18923,11193.04455
18924,11192.40033
18925,11187.64069
18926,11187.39883
18927,11184.33432
18928,11184.07034
18929,11182.84661
18930,11180.56687
18931,11181.33468
18932,11180.54318
18933,11183.22872
18934,11180.72247
18935,11181.1509
18936,11179.77937
18937,11176.63034
18938,11175.05052
18939,11172.6915
18940,11172.09788
18941,11171.13017
18942,11167.6211
18943,11165.41349
18944,11164.95339
18945,11164.21964
18946,11166.5094
18947,11163.79387
18948,11162.35609
18949,11164.30808
18950,11160.49727
18951,11161.03501
18952,11153.74208
18953,11153.20768
18954,11152.84166
18955,11153.03561
18956,11152.49214
18957,11154.10365
18958,11151.58877
18959,11150.69012
